100
0.5
0.1
0.25	0.25	0.05	0.0	0.0	100.0	1
0.47499863617434057	0.4704685112564762	0.005	-0.0016104945632345361	0.025947559965524208	0.1	2
0.26100963546303885	0.37192234998075197	0.005	-0.025525469706904048	-0.05322293949914337	0.1	3
0.09739640577718567	0.42807593717814557	0.005	0.014512265835193869	-0.023543673825236266	0.1	4
0.3359805463156062	0.4674391571358531	0.005	-0.03425446286627628	-0.08319996540076853	0.1	5
0.028653976102566203	0.08700464083559695	0.005	-0.0035073108641918357	0.016596267974712968	0.1	6
0.046672282023956846	0.41276749540345775	0.005	0.05556902842611863	-0.06171779958225735	0.1	7
0.3089268438307774	0.2886093872660842	0.005	0.030693161968757182	0.02851039637547862	0.1	8
0.13373726963929866	0.1469800467025109	0.005	-0.013118054900105371	0.015524011626960614	0.1	9
0.09638166274057913	0.1707665616865865	0.005	-0.0044036791853538804	0.009376029337889391	0.1	10
0.28288284527455326	0.47732277079442775	0.005	0.05455789283978968	-0.03398470343277528	0.1	11
0.4794944900227345	0.44283798378049394	0.005	-8.359218540976474E-4	5.974112209055127E-4	0.1	12
0.1268820390193917	0.4380564075245614	0.005	0.005205628846021314	0.012464690515684043	0.1	13
0.2981686984756775	0.16481574384742603	0.005	-0.02245072683938386	0.012685132240220054	0.1	14
0.03081810181433725	0.4669552753716416	0.005	-0.057387177333085494	-0.0652663545117263	0.1	15
0.05375052652626511	0.43885093985971113	0.005	-0.0026415636922204927	-0.002530344512869508	0.1	16
0.30314066147653435	0.3701668237000319	0.005	-0.002624522605937467	-0.008088796374408997	0.1	17
0.1130205155526966	0.046369658267699176	0.005	0.005634031585464428	-0.030384613437803437	0.1	18
0.036238869782491245	0.18897920798259493	0.005	-0.0488433845931527	0.029555649705271223	0.1	19
0.41622072765627915	0.06428927574908921	0.005	-0.005321496176615749	-0.03472013333597325	0.1	20
0.484322917462091	0.11636775293859908	0.005	-0.0018373924698058936	4.5883842169893504E-4	0.1	21
0.1781429355786573	0.3192067820711774	0.005	0.0013061990215208915	0.007385074203242174	0.1	22
0.28523474209859234	0.04940053520226928	0.005	0.05625687368307828	0.04555480183311911	0.1	23
0.08482590528358452	0.1059432976818459	0.005	0.03854865354248709	0.020247414363827963	0.1	24
0.3646571885472054	0.4316156589422436	0.005	0.02220129993708441	-0.061724876551601277	0.1	25
0.4612754603536958	0.3372436672373284	0.005	-0.08034866168357219	0.05686167527639893	0.1	26
0.37103627176675164	0.16732275016181886	0.005	-0.015804616916054472	-0.06414987479392173	0.1	27
0.01862336265227893	0.24833024384486413	0.005	-0.03124428680258522	0.042737888211580845	0.1	28
0.45006822654441153	0.12950745878223613	0.005	0.06325004331115087	0.03694947658180941	0.1	29
0.038053395352146524	0.05997408602700094	0.005	-0.02018457551631685	-0.017226482064161868	0.1	30
0.24870920738558072	0.34574505464923055	0.005	-0.010781293213479912	0.014932638926538903	0.1	31
0.12116425881955345	0.1955516692716457	0.005	-0.030047469042208327	0.06247309027434955	0.1	32
0.3537858656941759	0.3953261101277295	0.005	0.03967963081992919	-0.039385743769322135	0.1	33
0.2743473323211785	0.1477903702596784	0.005	-0.030046778304664793	-2.7243778479488646E-4	0.1	34
0.4952848469668617	0.17579754693428923	0.005	-0.014061443422489843	-0.03580983338879705	0.1	35
0.4693993568954438	0.32212200634454075	0.005	-0.006486697323135571	-0.009442904595436362	0.1	36
0.45045480776296276	0.45883411070037383	0.005	-0.033121651794543565	-0.017026195975205823	0.1	37
