0.25	0.25	0.05	0.0	0.0	100.0	1
0.07126416444961786	0.06660941091792799	0.005	-0.04714651495552666	0.04640897004384671	0.1	2
0.1970932719707385	0.30672238452229933	0.005	0.02733661985967336	-0.09149980976077889	0.1	3
0.370004673553049	0.38529014260386757	0.005	-0.03979891024107951	0.021028391040989067	0.1	4
0.24085810857543666	0.45278871628144063	0.005	-0.02195943144571265	-0.08204810651245574	0.1	5
0.06597858907627335	0.008721875914923016	0.005	-0.03109343001662019	-0.015037203111127476	0.1	6
0.1548929673568879	0.463505580608288	0.005	-0.008502599613792574	0.009371797004906063	0.1	7
0.18973304090153043	0.191392088568489	0.005	-0.03050562883323277	0.027123388224997044	0.1	8
0.27630565708632926	0.47606050970548625	0.005	0.06878224885755652	-0.015972695719885615	0.1	9
0.07169374170524351	0.4111447742599418	0.005	0.002136360783177455	8.295600862260285E-5	0.1	10
